"subject","trial","trial.type","choice"
"2079021",28,"Which candidate is more competent?","pity.target"
"2079021",29,"Which candidate is more competent?","pity.target"
"2079021",3,"Which candidate is more competent?","pity.target"
"2079021",30,"Which candidate is more warm?","envy.target"
"2079021",4,"Which candidate is more competent?","pity.target"
"2079021",5,"Which candidate is more warm?","envy.target"
"2079021",6,"Which candidate is more competent?","pity.target"
"2079021",7,"Which candidate is more competent?","pity.target"
"2079021",8,"Which candidate is more competent?","pity.target"
"2079021",9,"Which candidate is more warm?","envy.target"
"2080529",1,"Which candidate is more competent?","envy.target"
"2080529",10,"Which candidate is more competent?","envy.target"
"2080529",11,"Which candidate is more competent?","envy.target"
"2080529",12,"Which candidate is more competent?","envy.target"
"2080529",13,"Which candidate is more competent?","envy.target"
"2080529",14,"Which candidate is more warm?","pity.target"
"2080529",15,"Which candidate is more warm?","pity.target"
"2080529",16,"Which candidate is more competent?","envy.target"
"2080529",17,"Which candidate is more warm?","pity.target"
"2080529",18,"Which candidate is more competent?","envy.target"
"2080529",19,"Which candidate is more competent?","envy.target"
"2080529",2,"Which candidate is more warm?","pity.target"
"2080529",20,"Which candidate is more competent?","envy.target"
"2080529",21,"Which candidate is more competent?","envy.target"
"2080529",22,"Which candidate is more competent?","envy.target"
"2080529",23,"Which candidate is more warm?","pity.target"
"2080529",24,"Which candidate is more competent?","envy.target"
"2080529",25,"Which candidate is more competent?","envy.target"
"2080529",26,"Which candidate is more competent?","envy.target"
"2080529",27,"Which candidate is more competent?","envy.target"
"2080529",28,"Which candidate is more competent?","envy.target"
"2080529",29,"Which candidate is more competent?","envy.target"
"2080529",3,"Which candidate is more competent?","envy.target"
"2080529",30,"Which candidate is more competent?","envy.target"
"2080529",4,"Which candidate is more warm?","pity.target"
"2080529",5,"Which candidate is more competent?","envy.target"
"2080529",6,"Which candidate is more competent?","envy.target"
"2080529",7,"Which candidate is more competent?","envy.target"
"2080529",8,"Which candidate is more competent?","envy.target"
"2080529",9,"Which candidate is more competent?","envy.target"
"2097713",1,"Which candidate is more warm?","envy.target"
"2097713",10,"Which candidate is more warm?","pity.target"
"2097713",11,"Which candidate is more warm?","pity.target"
"2097713",12,"Which candidate is more competent?","envy.target"
"2097713",13,"Which candidate is more warm?","pity.target"
"2097713",14,"Which candidate is more warm?","pity.target"
"2097713",15,"Which candidate is more competent?","envy.target"
"2097713",16,"Which candidate is more competent?","envy.target"
"2097713",17,"Which candidate is more competent?","envy.target"
"2097713",18,"Which candidate is more warm?","pity.target"
"2097713",19,"Which candidate is more competent?","envy.target"
"2097713",2,"Which candidate is more warm?","pity.target"
"2097713",20,"Which candidate is more warm?","pity.target"
"2097713",21,"Which candidate is more competent?","envy.target"
"2097713",22,"Which candidate is more competent?","envy.target"
"2097713",23,"Which candidate is more warm?","pity.target"
"2097713",24,"Which candidate is more competent?","envy.target"
"2097713",25,"Which candidate is more warm?","pity.target"
"2097713",26,"Which candidate is more warm?","pity.target"
"2097713",27,"Which candidate is more competent?","envy.target"
"2097713",28,"Which candidate is more competent?","envy.target"
"2097713",29,"Which candidate is more competent?","envy.target"
"2097713",3,"Which candidate is more warm?","pity.target"
"2097713",30,"Which candidate is more warm?","pity.target"
"2097713",4,"Which candidate is more competent?","envy.target"
"2097713",5,"Which candidate is more warm?","pity.target"
"2097713",6,"Which candidate is more competent?","envy.target"
"2097713",7,"Which candidate is more competent?","envy.target"
"2097713",8,"Which candidate is more competent?","envy.target"
"2097713",9,"Which candidate is more warm?","pity.target"
"2100853",1,"Which candidate is more warm?","pity.target"
"2100853",10,"Which candidate is more competent?","envy.target"
"2100853",11,"Which candidate is more warm?","pity.target"
"2100853",12,"Which candidate is more warm?","envy.target"
"2100853",13,"Which candidate is more warm?","pity.target"
"2100853",14,"Which candidate is more warm?","pity.target"
"2100853",15,"Which candidate is more warm?","pity.target"
"2100853",16,"Which candidate is more warm?","pity.target"
"2100853",17,"Which candidate is more warm?","envy.target"
"2100853",18,"Which candidate is more warm?","pity.target"
"2100853",19,"Which candidate is more warm?","pity.target"
"2100853",2,"Which candidate is more warm?","pity.target"
"2100853",20,"Which candidate is more competent?","envy.target"
"2100853",21,"Which candidate is more competent?","envy.target"
"2100853",22,"Which candidate is more warm?","pity.target"
"2100853",23,"Which candidate is more warm?","pity.target"
"2100853",24,"Which candidate is more warm?","pity.target"
"2100853",25,"Which candidate is more warm?","pity.target"
"2100853",26,"Which candidate is more warm?","pity.target"
"2100853",27,"Which candidate is more warm?","pity.target"
"2100853",28,"Which candidate is more competent?","envy.target"
"2100853",29,"Which candidate is more warm?","pity.target"
"2100853",3,"Which candidate is more competent?","envy.target"
"2100853",30,"Which candidate is more warm?","pity.target"
"2100853",4,"Which candidate is more warm?","pity.target"
"2100853",5,"Which candidate is more warm?","pity.target"
"2100853",6,"Which candidate is more warm?","pity.target"
"2100853",7,"Which candidate is more warm?","pity.target"
"2100853",8,"Which candidate is more competent?","envy.target"
"2100853",9,"Which candidate is more warm?","pity.target"
"2104921",1,"Which candidate is more competent?","envy.target"
"2104921",10,"Which candidate is more competent?","envy.target"
"2104921",11,"Which candidate is more competent?","envy.target"
"2104921",12,"Which candidate is more competent?","envy.target"
"2104921",13,"Which candidate is more warm?","pity.target"
"2104921",14,"Which candidate is more competent?","envy.target"
"2104921",15,"Which candidate is more warm?","pity.target"
"2104921",16,"Which candidate is more competent?","envy.target"
"2104921",17,"Which candidate is more warm?","pity.target"
"2104921",18,"Which candidate is more competent?","envy.target"
"2104921",19,"Which candidate is more competent?","envy.target"
"2104921",2,"Which candidate is more competent?","envy.target"
"2104921",20,"Which candidate is more competent?","envy.target"
"2104921",21,"Which candidate is more competent?","envy.target"
"2104921",22,"Which candidate is more competent?","envy.target"
"2104921",23,"Which candidate is more warm?","pity.target"
"2104921",24,"Which candidate is more competent?","envy.target"
"2104921",25,"Which candidate is more competent?","envy.target"
"2104921",26,"Which candidate is more competent?","envy.target"
"2104921",27,"Which candidate is more competent?","envy.target"
"2104921",28,"Which candidate is more warm?","pity.target"
"2104921",29,"Which candidate is more competent?","envy.target"
"2104921",3,"Which candidate is more competent?","envy.target"
"2104921",30,"Which candidate is more competent?","envy.target"
"2104921",4,"Which candidate is more competent?","pity.target"
"2104921",5,"Which candidate is more competent?","envy.target"
"2104921",6,"Which candidate is more competent?","envy.target"
"2104921",7,"Which candidate is more competent?","envy.target"
"2104921",8,"Which candidate is more competent?","envy.target"
"2104921",9,"Which candidate is more warm?","pity.target"
"2116078",1,"Which candidate is more warm?","pity.target"
"2116078",10,"Which candidate is more competent?","envy.target"
"2116078",11,"Which candidate is more competent?","envy.target"
"2116078",12,"Which candidate is more warm?","pity.target"
"2116078",13,"Which candidate is more competent?","envy.target"
"2116078",14,"Which candidate is more competent?","envy.target"
"2116078",15,"Which candidate is more warm?","pity.target"
"2116078",16,"Which candidate is more competent?","envy.target"
"2116078",17,"Which candidate is more warm?","pity.target"
"2116078",18,"Which candidate is more competent?","envy.target"
"2116078",19,"Which candidate is more competent?","envy.target"
"2116078",2,"Which candidate is more warm?","pity.target"
"2116078",20,"Which candidate is more warm?","envy.target"
"2116078",21,"Which candidate is more warm?","pity.target"
"2116078",22,"Which candidate is more warm?","pity.target"
"2116078",23,"Which candidate is more warm?","pity.target"
"2116078",24,"Which candidate is more warm?","pity.target"
"2116078",25,"Which candidate is more competent?","envy.target"
"2116078",26,"Which candidate is more warm?","pity.target"
"2116078",27,"Which candidate is more competent?","envy.target"
"2116078",28,"Which candidate is more competent?","envy.target"
"2116078",29,"Which candidate is more competent?","envy.target"
"2116078",3,"Which candidate is more competent?","envy.target"
"2116078",30,"Which candidate is more warm?","pity.target"
"2116078",4,"Which candidate is more warm?","pity.target"
"2116078",5,"Which candidate is more competent?","envy.target"
"2116078",6,"Which candidate is more warm?","pity.target"
"2116078",7,"Which candidate is more competent?","envy.target"
"2116078",8,"Which candidate is more competent?","envy.target"
"2116078",9,"Which candidate is more warm?","pity.target"
"2131387",1,"Which candidate is more warm?","pity.target"
"2131387",10,"Which candidate is more warm?","pity.target"
"2131387",11,"Which candidate is more warm?","pity.target"
"2131387",12,"Which candidate is more warm?","pity.target"
"2131387",13,"Which candidate is more competent?","envy.target"
"2131387",14,"Which candidate is more warm?","pity.target"
"2131387",15,"Which candidate is more warm?","pity.target"
"2131387",16,"Which candidate is more competent?","envy.target"
"2131387",17,"Which candidate is more warm?","pity.target"
"2131387",18,"Which candidate is more warm?","pity.target"
"2131387",19,"Which candidate is more competent?","envy.target"
"2131387",2,"Which candidate is more warm?","pity.target"
"2131387",20,"Which candidate is more warm?","pity.target"
"2131387",21,"Which candidate is more warm?","pity.target"
"2131387",22,"Which candidate is more warm?","pity.target"
"2131387",23,"Which candidate is more competent?","envy.target"
"2131387",24,"Which candidate is more warm?","pity.target"
